order_id,order_date,customer_id,product_category,region,quantity,unit_price,discount,payment_method,delivery_days,customer_rating,revenue
14001,06/04/2022,1020,Home,North,10,576.26,0.25,COD,9,4.3,4321.95
14002,02/05/2022,1022,Clothing,West,7,486.25,0.05,Wallet,1,1.9,3233.56
14003,02/06/2023,1820,Electronics,West,4,167.6,0.22,Card,7,4.3,522.91
14004,03/18/2023,1125,Electronics,North,9,450.13,0.08,Card,10,2.5,3727.08
14005,07/31/2022,1681,Health,Central,1,139.74,0.21,COD,4,1.6,110.39
14006,08/26/2022,1600,Clothing,North,1,494.53,0.03,Card,8,2.4,479.69
14007,01/19/2023,1571,Electronics,East,1,579.68,0.21,Wallet,3,4.6,457.95
14008,09/27/2022,1524,Toys,East,1,581.64,0.27,COD,1,1.6,424.6
14009,05/22/2022,1232,Electronics,North,9,519.12,0.19,COD,6,2.0,3784.38
14010,10/14/2022,1209,Electronics,South,10,25.88,0.28,Wallet,11,4.1,186.34
14011,07/05/2022,1439,Clothing,South,9,553.05,0.31,Wallet,7,1.8,3434.44
14012,02/01/2022,1150,Beauty,West,2,397.09,0.24,COD,7,4.0,603.58
14013,02/10/2023,1723,Home,East,2,397.94,0.03,Card,3,4.6,772.0
14014,03/07/2023,1134,Clothing,West,6,214.06,0.13,COD,7,3.3,1117.39
14015,06/26/2022,1203,Electronics,West,1,242.64,0.33,COD,12,3.6,162.57
14016,05/08/2023,1150,Electronics,North,9,111.76,0.19,Card,3,1.7,814.73
14017,01/11/2022,1640,Beauty,West,6,209.82,0.25,COD,6,3.3,944.19
14018,05/14/2023,1097,Health,South,8,490.85,0.2,Card,10,2.6,3141.44
14019,10/01/2022,1194,Health,East,9,216.14,0.24,COD,12,3.0,1478.4
14020,04/05/2023,1927,Health,North,3,543.81,0.04,Card,6,2.2,1566.17
14021,07/15/2022,1241,Beauty,West,3,107.8,0.23,Wallet,8,1.4,249.02
14022,09/14/2022,1947,Clothing,North,6,486.51,0.09,Wallet,2,1.3,2656.34
14023,02/16/2023,1398,Health,North,5,97.04,0.16,COD,1,2.8,407.57
14024,03/04/2022,1716,Home,Central,4,571.01,0.07,COD,12,2.0,2124.16
14025,06/21/2022,1897,Toys,Central,10,12.39,0.28,Wallet,1,3.8,89.21
14026,06/06/2022,1219,Home,East,4,95.06,0.23,Card,5,3.0,292.78
14027,05/07/2023,1515,Health,West,3,30.08,0.01,Wallet,11,1.3,89.34
14028,04/06/2023,1581,Beauty,North,8,378.58,0.13,Wallet,5,4.9,2634.92
14029,07/28/2022,1204,Home,East,4,168.19,0.13,Wallet,6,1.9,585.3
14030,10/24/2022,1816,Health,West,6,114.14,0.26,COD,8,2.4,506.78
14031,03/27/2023,1830,Electronics,Central,5,29.19,0.18,Card,10,4.8,119.68
14032,05/23/2022,1604,Electronics,North,7,517.32,0.21,Wallet,2,3.6,2860.78
14033,04/24/2022,1016,Toys,South,3,229.05,0.3,COD,12,4.5,481.01
14034,11/13/2022,1500,Electronics,South,3,304.99,0.15,Card,2,1.1,777.72
14035,05/20/2022,1235,Beauty,East,8,222.37,0.14,Wallet,5,3.2,1529.91
14036,02/25/2023,1735,Health,Central,4,502.6,0.08,Card,2,1.0,1849.57
14037,11/04/2022,1129,Toys,North,1,195.38,0.17,Wallet,8,1.6,162.17
14038,03/10/2023,1895,Electronics,East,6,190.58,0.17,Wallet,8,3.6,949.09
14039,04/22/2022,1708,Toys,Central,3,565.3,0.34,COD,1,3.2,1119.29
14040,03/27/2023,1175,Health,Central,10,351.0,0.03,Card,1,4.5,3404.7
14041,01/31/2022,1270,Electronics,Central,6,466.12,0.35,COD,11,4.7,1817.87
14042,04/04/2022,1916,Toys,South,4,286.45,0.23,Card,1,2.6,882.27
14043,08/29/2022,1690,Beauty,East,3,516.24,0.28,Wallet,4,1.3,1115.08
14044,06/25/2022,1760,Toys,North,9,364.7,0.04,Wallet,7,4.4,3151.01
14045,08/03/2022,1303,Electronics,West,4,94.6,0.26,COD,8,1.3,280.02
14046,10/17/2022,1219,Clothing,North,2,547.87,0.3,Wallet,4,4.2,767.02
14047,03/21/2023,1057,Toys,East,9,435.81,0.05,Card,7,3.1,3726.18
14048,04/28/2023,1661,Toys,Central,7,530.83,0.08,COD,1,4.5,3418.55
14049,05/10/2023,1120,Toys,North,7,520.31,0.28,Wallet,5,4.0,2622.36
14050,09/04/2022,1063,Home,East,8,538.62,0.28,COD,8,3.7,3102.45
14051,03/20/2022,1348,Clothing,East,3,291.66,0.24,Card,9,4.2,664.98
14052,01/08/2022,1881,Health,West,8,464.84,0.12,Card,8,3.9,3272.47
14053,04/26/2022,1110,Electronics,North,7,251.87,0.03,Wallet,9,1.1,1710.2
14054,03/15/2023,1982,Home,Central,1,365.66,0.16,Card,7,4.0,307.15
14055,03/26/2023,1290,Toys,West,4,27.88,0.12,Wallet,6,5.0,98.14
14056,01/26/2023,1771,Health,West,5,299.03,0.2,Wallet,9,1.0,1196.12
14057,05/01/2022,1404,Beauty,Central,1,359.4,0.15,COD,7,1.7,305.49
14058,04/23/2023,1262,Clothing,South,10,312.78,0.11,COD,11,2.3,2783.74
14059,07/08/2022,1048,Home,East,4,149.7,0.17,Wallet,7,1.8,497.0
14060,07/22/2022,1942,Toys,West,5,288.29,0.3,Wallet,6,3.1,1009.01
14061,06/08/2022,1143,Clothing,West,3,330.59,0.33,Wallet,7,4.7,664.49
14062,10/02/2022,1721,Electronics,South,1,91.86,0.06,Card,8,4.3,86.35
14063,02/25/2022,1365,Beauty,East,9,103.17,0.05,Card,8,1.2,882.1
14064,06/18/2022,1047,Toys,East,8,234.18,0.09,Card,6,2.3,1704.83
14065,06/22/2022,1475,Electronics,Central,9,126.86,0.1,Card,4,3.7,1027.57
14066,09/13/2022,1089,Home,Central,3,237.48,0.16,COD,1,1.1,598.45
14067,04/26/2023,1283,Health,West,7,119.14,0.22,Card,12,3.0,650.5
14068,07/05/2022,1044,Toys,West,6,274.72,0.11,COD,12,3.9,1467.0
14069,09/12/2022,1300,Toys,Central,4,298.32,0.24,Card,8,3.6,906.89
14070,08/18/2022,1796,Health,South,3,92.82,0.12,COD,9,3.2,245.04
14071,09/27/2022,1056,Home,West,10,126.31,0.16,Card,12,4.8,1061.0
14072,03/21/2022,1643,Home,North,3,584.96,0.28,Card,4,1.5,1263.51
14073,04/19/2022,1173,Beauty,North,9,96.79,0.16,COD,9,5.0,731.73
14074,05/04/2022,1832,Home,Central,10,172.2,0.14,COD,5,3.3,1480.92
14075,12/16/2022,1640,Toys,East,6,103.47,0.13,Wallet,4,2.3,540.11
14076,11/26/2022,1088,Clothing,West,8,387.55,0.03,Wallet,6,1.6,3007.39
14077,07/21/2022,1689,Clothing,East,2,593.74,0.28,Card,6,4.0,854.99
14078,07/30/2022,1764,Electronics,West,2,324.09,0.19,Card,11,4.0,525.03
14079,02/03/2023,1349,Toys,East,7,377.16,0.32,COD,8,3.2,1795.28
14080,03/27/2023,1081,Beauty,East,7,583.89,0.11,Wallet,6,1.1,3637.63
14081,08/15/2022,1865,Toys,Central,8,112.73,0.15,Card,3,3.9,766.56
14082,02/25/2022,1961,Toys,West,2,60.34,0.02,Card,10,3.1,118.27
14083,12/09/2022,1275,Health,South,4,460.42,0.26,COD,7,3.3,1362.84
14084,11/24/2022,1060,Clothing,Central,1,244.9,0.2,COD,10,2.9,195.92
14085,12/02/2022,1443,Electronics,East,4,375.98,0.12,Card,11,1.3,1323.45
14086,02/18/2022,1707,Clothing,North,3,243.98,0.3,COD,7,3.0,512.36
14087,05/26/2022,1488,Electronics,West,4,39.66,0.09,Wallet,5,2.9,144.36
14088,03/17/2023,1881,Electronics,Central,5,15.93,0.1,COD,11,4.6,71.69
14089,02/27/2023,1439,Home,South,2,487.91,0.34,Card,8,3.6,644.04
14090,02/14/2022,1522,Health,Central,6,289.42,0.02,COD,4,4.1,1701.79
14091,05/04/2023,1331,Beauty,East,6,28.15,0.29,Wallet,12,3.6,119.92
14092,02/16/2022,1780,Health,South,6,577.74,0.31,COD,12,2.7,2391.84
14093,10/19/2022,1644,Beauty,South,5,298.59,0.22,Card,7,3.8,1164.5
14094,07/28/2022,1838,Clothing,West,4,560.95,0.21,Wallet,9,2.2,1772.6
14095,12/03/2022,1815,Clothing,Central,9,40.68,0.08,Card,12,1.0,336.83
14096,11/04/2022,1847,Health,Central,10,176.69,0.07,Wallet,2,4.8,1643.22
14097,10/12/2022,1783,Toys,South,6,357.41,0.18,COD,11,1.2,1758.46
14098,01/28/2022,1451,Beauty,Central,10,507.32,0.24,Card,12,4.8,3855.63
14099,12/12/2022,1262,Beauty,South,3,228.18,0.25,COD,9,1.9,513.4
14100,05/09/2022,1312,Clothing,East,2,431.29,0.07,COD,1,3.9,802.2
14101,04/07/2022,1113,Electronics,East,3,275.09,0.12,Wallet,3,1.0,726.24
14102,07/16/2022,1165,Health,North,3,563.1,0.26,COD,3,4.1,1250.08
14103,03/26/2022,1587,Electronics,North,4,146.17,0.15,Wallet,3,1.5,496.98
14104,01/15/2022,1682,Beauty,West,6,467.08,0.35,Wallet,7,3.2,1821.61
14105,07/11/2022,1655,Toys,Central,9,295.61,0.27,Card,9,4.0,1942.16
14106,10/08/2022,1243,Beauty,South,8,403.92,0.23,Card,11,1.2,2488.15
14107,02/16/2023,1566,Clothing,South,5,116.89,0.17,COD,12,2.6,485.09
14108,04/30/2022,1185,Home,West,10,530.94,0.19,Card,1,4.0,4300.61
14109,02/01/2023,1084,Health,Central,5,292.34,0.24,COD,12,3.1,1110.89
14110,01/14/2022,1982,Toys,South,2,591.96,0.1,Card,7,1.8,1065.53
14111,05/15/2023,1936,Electronics,South,4,530.13,0.04,COD,2,4.9,2035.7
14112,03/19/2023,1988,Home,North,10,82.79,0.1,COD,10,3.0,745.11
14113,01/13/2023,1107,Electronics,Central,6,57.65,0.27,COD,3,2.7,252.51
14114,03/26/2023,1774,Beauty,South,6,570.93,0.01,Wallet,10,1.3,3391.32
14115,06/06/2022,1564,Health,South,7,218.6,0.18,Card,8,3.4,1254.76
14116,05/09/2023,1149,Clothing,Central,9,532.2,0.12,COD,4,4.0,4215.02
14117,04/14/2022,1674,Toys,East,1,587.68,0.2,COD,5,1.3,470.14
14118,03/29/2022,1041,Beauty,Central,8,269.2,0.07,Wallet,8,4.2,2002.85
14119,09/10/2022,1119,Health,North,2,121.71,0.1,COD,2,2.6,219.08
14120,01/23/2022,1157,Home,North,8,488.48,0.27,COD,2,1.6,2852.72
14121,12/09/2022,1268,Electronics,Central,9,318.49,0.07,Card,11,3.2,2665.76
14122,03/05/2022,1088,Beauty,East,8,367.42,0.16,COD,5,4.9,2469.06
14123,11/08/2022,1957,Health,East,10,33.97,0.1,Wallet,6,4.3,305.73
14124,03/22/2022,1309,Beauty,Central,5,143.08,0.16,COD,12,4.9,600.94
14125,01/06/2023,1991,Electronics,Central,1,20.92,0.15,Wallet,5,4.1,17.78
14126,07/15/2022,1402,Clothing,Central,6,487.5,0.13,Card,11,1.6,2544.75
14127,08/28/2022,1869,Clothing,Central,10,422.62,0.07,Wallet,7,4.5,3930.37
14128,07/10/2022,1068,Health,Central,1,431.36,0.03,COD,8,4.7,418.42
14129,05/25/2022,1084,Beauty,East,7,383.61,0.31,Card,5,2.7,1852.84
14130,05/10/2022,1477,Home,East,7,93.94,0.22,Card,1,1.1,512.91
14131,07/02/2022,1326,Electronics,Central,4,433.08,0.22,COD,8,2.0,1351.21
14132,06/21/2022,1473,Clothing,West,6,209.14,0.27,COD,7,1.8,916.03
14133,05/09/2022,1960,Beauty,East,4,366.78,0.04,Wallet,2,1.1,1408.44
14134,12/23/2022,1460,Clothing,South,1,550.83,0.11,Card,6,2.4,490.24
14135,11/05/2022,1791,Home,South,9,373.94,0.16,COD,11,2.4,2826.99
14136,05/19/2022,1557,Electronics,East,3,48.94,0.14,Wallet,5,3.0,126.27
14137,07/20/2022,1708,Clothing,South,8,376.71,0.31,Wallet,4,1.8,2079.44
14138,06/11/2022,1293,Beauty,East,4,566.97,0.26,Wallet,3,5.0,1678.23
14139,05/07/2022,1657,Clothing,Central,6,424.27,0.27,Wallet,1,1.2,1858.3
14140,05/02/2022,1434,Electronics,West,5,168.56,0.09,Wallet,4,4.1,766.95
14141,01/04/2023,1979,Clothing,South,5,287.25,0.27,COD,11,4.2,1048.46
14142,02/20/2023,1045,Health,West,3,126.13,0.15,Wallet,4,1.0,321.63
14143,08/27/2022,1266,Beauty,South,10,257.84,0.12,COD,1,1.0,2268.99
14144,06/27/2022,1892,Clothing,Central,6,583.15,0.15,Card,9,3.5,2974.06
14145,10/08/2022,1776,Beauty,East,10,437.91,0.11,Card,12,1.8,3897.4
14146,04/09/2022,1019,Electronics,West,10,388.97,0.07,Card,12,2.4,3617.42
14147,05/17/2022,1309,Toys,Central,2,339.81,0.24,Card,3,3.0,516.51
14148,11/30/2022,1276,Beauty,Central,10,262.95,0.28,Wallet,7,2.7,1893.24
14149,01/08/2023,1523,Toys,Central,4,310.72,0.16,Wallet,12,2.4,1044.02
14150,02/24/2023,1581,Toys,West,10,322.53,0.25,COD,5,1.7,2418.97
14151,11/26/2022,1132,Toys,South,6,141.29,0.22,COD,9,4.2,661.24
14152,01/31/2023,1842,Health,North,5,435.84,0.13,COD,10,4.7,1895.9
14153,12/07/2022,1238,Beauty,Central,3,486.58,0.08,Wallet,1,3.0,1342.96
14154,02/09/2023,1195,Home,North,10,392.55,0.26,Card,7,2.8,2904.87
14155,11/09/2022,1737,Health,South,1,66.91,0.17,COD,3,1.4,55.54
14156,06/29/2022,1589,Toys,Central,6,453.6,0.03,COD,10,4.0,2639.95
14157,05/24/2022,1872,Home,South,5,55.44,0.28,Card,8,4.3,199.58
14158,03/23/2023,1486,Health,North,10,199.24,0.29,Wallet,6,3.4,1414.6
14159,03/25/2023,1073,Clothing,West,10,532.54,0.12,COD,11,1.6,4686.35
14160,12/31/2022,1000,Health,South,4,568.75,0.03,COD,12,2.5,2206.75
14161,06/21/2022,1280,Health,South,5,541.17,0.16,Wallet,8,4.2,2272.91
14162,04/01/2022,1250,Beauty,West,1,10.94,0.32,Wallet,11,2.3,7.44
14163,01/01/2023,1247,Health,West,10,154.94,0.19,Wallet,8,1.0,1255.01
14164,08/12/2022,1078,Toys,South,10,51.21,0.03,COD,5,1.8,496.74
14165,12/30/2022,1175,Health,East,10,452.11,0.07,Card,11,2.3,4204.62
14166,05/27/2022,1331,Home,West,8,169.27,0.21,Wallet,9,3.9,1069.79
14167,02/07/2022,1960,Health,West,10,118.64,0.3,Card,8,4.2,830.48
14168,12/16/2022,1181,Toys,North,3,373.66,0.3,Wallet,5,1.8,784.69
14169,02/01/2023,1014,Clothing,North,7,579.13,0.1,Card,10,4.1,3648.52
14170,10/26/2022,2000,Toys,West,7,251.11,0.05,Wallet,6,1.6,1669.88
14171,12/16/2022,1852,Home,South,5,32.34,0.14,Wallet,1,3.8,139.06
14172,09/16/2022,1259,Health,North,9,182.56,0.06,Wallet,1,1.7,1544.46
14173,04/07/2022,1487,Home,North,7,203.74,0.35,COD,1,3.9,927.02
14174,07/25/2022,1318,Home,North,9,510.97,0.17,Card,9,2.2,3816.95
14175,12/28/2022,1603,Beauty,South,4,501.28,0.23,Card,7,4.0,1543.94
14176,04/22/2022,1630,Toys,Central,4,497.86,0.23,Wallet,1,3.3,1533.41
14177,05/17/2022,1734,Health,East,6,351.12,0.13,Card,10,1.6,1832.85
14178,11/06/2022,1407,Electronics,East,9,189.47,0.04,COD,10,3.8,1637.02
14179,01/04/2023,1196,Beauty,Central,2,484.31,0.26,Wallet,7,3.9,716.78
14180,05/06/2022,1393,Health,East,8,205.35,0.19,Card,10,4.7,1330.67
14181,04/16/2022,1946,Clothing,West,2,280.08,0.16,COD,3,2.8,470.53
14182,06/11/2022,1965,Clothing,South,7,150.13,0.25,Wallet,6,4.2,788.18
14183,03/18/2023,1900,Toys,North,4,116.45,0.07,Wallet,10,3.6,433.19
14184,09/04/2022,1746,Clothing,South,9,573.31,0.05,COD,8,4.8,4901.8
14185,03/02/2022,1747,Clothing,East,10,212.29,0.07,Wallet,6,2.6,1974.3
14186,03/07/2022,1019,Electronics,Central,1,178.73,0.06,COD,5,4.0,168.01
14187,12/12/2022,1521,Toys,West,7,14.45,0.33,COD,7,3.9,67.77
14188,09/01/2022,1121,Home,West,1,436.89,0.29,Card,2,4.4,310.19
14189,07/26/2022,1576,Toys,East,4,594.93,0.08,COD,5,3.8,2189.34
14190,07/15/2022,1176,Beauty,East,5,99.5,0.14,Card,9,2.1,427.85
14191,03/21/2022,1679,Beauty,Central,3,546.31,0.24,Card,7,3.4,1245.59
14192,05/09/2023,1356,Home,East,1,310.45,0.35,Wallet,2,3.8,201.79
14193,08/06/2022,1607,Electronics,North,6,406.82,0.23,Wallet,1,1.5,1879.51
14194,04/09/2023,1390,Electronics,Central,4,591.13,0.28,COD,2,1.0,1702.45
14195,06/03/2022,1043,Toys,West,9,362.61,0.15,Wallet,10,2.4,2773.97
14196,09/22/2022,1856,Toys,Central,9,551.81,0.28,Card,7,4.9,3575.73
14197,07/20/2022,1538,Beauty,South,6,515.13,0.34,COD,6,2.2,2039.91
14198,04/08/2022,1625,Toys,West,2,429.54,0.22,Wallet,1,3.1,670.08
14199,05/09/2023,1464,Health,South,5,256.44,0.21,Wallet,12,2.8,1012.94
14200,02/22/2023,1648,Home,West,6,289.87,0.24,Card,5,2.2,1321.81
14201,03/16/2023,1406,Clothing,Central,9,291.04,0.17,Card,6,3.4,2174.07
14202,06/06/2022,1469,Health,East,4,229.24,0.13,COD,7,3.2,797.76
14203,01/30/2022,1052,Clothing,Central,5,305.73,0.23,Card,4,4.1,1177.06
14204,07/12/2022,1907,Health,West,9,87.42,0.25,Wallet,4,2.0,590.09
14205,07/15/2022,1637,Home,East,3,68.55,0.32,Wallet,4,4.3,139.84
14206,08/21/2022,1963,Electronics,South,1,97.04,0.05,Wallet,2,4.1,92.19
14207,06/29/2022,1114,Home,Central,9,221.18,0.03,Card,2,4.0,1930.9
14208,03/17/2022,1865,Toys,South,4,192.61,0.28,Card,8,4.7,554.72
14209,01/24/2022,1405,Toys,Central,7,338.03,0.08,COD,9,4.3,2176.91
14210,11/11/2022,1347,Toys,West,2,381.42,0.1,COD,9,2.4,686.56
14211,09/13/2022,1038,Toys,Central,8,528.36,0.13,COD,11,4.5,3677.39
14212,02/06/2022,1850,Home,North,1,462.69,0.3,Wallet,4,3.8,323.88
14213,03/18/2022,1399,Electronics,West,7,409.5,0.04,Wallet,6,2.8,2751.84
14214,07/11/2022,1847,Clothing,East,3,189.26,0.25,Wallet,4,3.9,425.83
14215,01/28/2022,1540,Clothing,East,7,298.72,0.1,COD,4,2.0,1881.94
14216,03/14/2023,1826,Electronics,North,2,453.38,0.31,Card,6,2.7,625.66
14217,10/06/2022,1504,Health,South,3,515.1,0.12,COD,1,4.0,1359.86
14218,08/17/2022,1992,Home,North,3,222.08,0.2,Wallet,12,3.7,532.99
14219,09/27/2022,1915,Beauty,West,8,189.23,0.19,COD,8,3.4,1226.21
14220,01/21/2022,1750,Clothing,Central,1,353.84,0.14,Wallet,6,3.8,304.3
14221,06/07/2022,1764,Electronics,Central,6,155.53,0.33,COD,12,2.3,625.23
14222,06/06/2022,1014,Toys,West,7,159.56,0.29,Wallet,5,1.9,793.01
14223,05/02/2023,1251,Home,Central,8,565.38,0.34,COD,8,2.0,2985.21
14224,10/13/2022,1185,Clothing,North,8,495.49,0.23,Wallet,5,4.2,3052.22
14225,03/18/2022,1821,Electronics,Central,8,214.31,0.28,Card,7,4.7,1234.43
14226,08/08/2022,1557,Toys,West,8,250.91,0.06,Card,1,3.5,1886.84
14227,12/15/2022,1515,Electronics,West,2,441.62,0.12,Wallet,11,4.3,777.25
14228,08/22/2022,1111,Health,East,1,237.73,0.16,COD,11,3.6,199.69
14229,06/20/2022,1506,Clothing,East,5,457.11,0.2,COD,1,4.9,1828.44
14230,01/30/2023,1058,Beauty,South,3,205.16,0.06,Card,3,3.7,578.55
14231,04/13/2022,1674,Home,North,8,319.16,0.17,Card,11,3.9,2119.22
14232,01/22/2022,1765,Health,Central,9,185.72,0.29,COD,8,2.4,1186.75
14233,03/14/2023,1088,Toys,West,4,557.21,0.18,Card,2,4.6,1827.65
14234,02/08/2022,1972,Home,North,7,584.52,0.08,COD,5,5.0,3764.31
14235,10/26/2022,1324,Toys,South,2,200.54,0.22,Wallet,10,1.9,312.84
14236,02/28/2022,1426,Electronics,East,9,493.47,0.16,COD,11,2.8,3730.63
14237,06/15/2022,1556,Toys,Central,3,34.63,0.18,Wallet,1,3.5,85.19
14238,03/17/2023,1035,Toys,South,7,588.39,0.32,COD,4,2.2,2800.74
14239,04/17/2023,1307,Toys,South,4,353.09,0.13,COD,12,2.3,1228.75
14240,05/23/2022,1551,Beauty,South,9,344.17,0.2,Card,8,1.8,2478.02
14241,01/24/2022,1616,Toys,North,10,290.79,0.31,Card,12,4.1,2006.45
14242,09/02/2022,1283,Toys,West,1,322.72,0.14,Wallet,9,4.8,277.54
14243,09/27/2022,1697,Clothing,Central,3,544.04,0.18,Card,5,3.3,1338.34
14244,02/26/2022,1804,Home,East,3,50.21,0.08,Card,9,4.1,138.58
14245,11/21/2022,1151,Electronics,South,1,243.96,0.12,Card,12,4.3,214.68
14246,02/12/2022,1656,Toys,South,6,302.07,0.32,Card,3,4.1,1232.45
14247,04/03/2022,1247,Beauty,Central,3,589.48,0.08,Card,5,1.2,1626.96
14248,09/04/2022,1633,Home,North,2,56.41,0.01,Card,9,2.9,111.69
14249,05/06/2022,1865,Clothing,North,2,559.0,0.14,COD,11,3.4,961.48
14250,01/01/2022,1967,Toys,East,2,350.29,0.14,COD,12,3.6,602.5
14251,10/15/2022,1035,Electronics,East,5,123.35,0.02,Wallet,4,4.6,604.41
14252,04/10/2023,1192,Electronics,West,2,388.35,0.09,Card,4,3.0,706.8
14253,06/28/2022,1298,Toys,West,7,81.02,0.35,COD,3,2.9,368.64
14254,04/11/2022,1327,Beauty,West,8,172.86,0.29,COD,3,4.3,981.84
14255,11/02/2022,1223,Home,North,2,476.42,0.07,Wallet,9,2.8,886.14
14256,01/01/2023,1191,Health,West,4,524.35,0.3,COD,7,1.0,1468.18
14257,04/13/2023,1683,Health,East,8,74.67,0.32,Wallet,6,2.5,406.2
14258,11/27/2022,1377,Clothing,South,5,234.28,0.14,COD,8,1.5,1007.4
14259,09/06/2022,1236,Toys,North,9,134.83,0.34,Card,1,3.5,800.89
14260,11/21/2022,1670,Toys,Central,7,365.24,0.06,Wallet,10,3.5,2403.28
14261,06/19/2022,1009,Home,South,10,87.33,0.06,COD,8,3.8,820.9
14262,08/18/2022,1132,Clothing,Central,9,358.64,0.04,Wallet,11,3.2,3098.65
14263,03/25/2023,1407,Beauty,East,2,579.14,0.02,COD,1,2.7,1135.11
14264,06/24/2022,1894,Health,South,9,105.99,0.3,COD,9,1.7,667.74
14265,07/09/2022,1744,Home,West,5,405.2,0.19,COD,3,4.6,1641.06
14266,02/18/2023,1298,Electronics,Central,2,315.91,0.31,Card,3,4.3,435.96
14267,03/12/2023,1796,Electronics,South,2,37.73,0.06,COD,3,3.0,70.93
14268,09/03/2022,1654,Electronics,West,7,458.46,0.15,Card,8,2.3,2727.84
14269,06/01/2022,1778,Clothing,West,8,263.97,0.17,Wallet,12,3.8,1752.76
14270,05/14/2023,1316,Toys,East,2,344.13,0.34,Card,9,2.8,454.25
14271,10/16/2022,1079,Clothing,East,5,363.97,0.15,Card,4,3.5,1546.87
14272,02/25/2023,1482,Clothing,South,2,11.66,0.15,COD,1,1.8,19.82
14273,11/06/2022,1963,Beauty,Central,8,482.32,0.25,Card,3,2.8,2893.92
14274,04/11/2022,1937,Home,North,2,298.13,0.26,COD,11,2.1,441.23
14275,08/21/2022,1428,Home,North,8,75.18,0.35,Card,9,3.0,390.94
14276,12/18/2022,1977,Home,Central,2,54.16,0.28,Card,7,4.0,77.99
14277,02/01/2023,1166,Beauty,East,1,394.06,0.1,Wallet,12,2.1,354.65
14278,08/12/2022,1445,Beauty,West,2,335.33,0.2,Card,5,2.7,536.53
14279,02/23/2023,1683,Electronics,Central,8,199.39,0.25,COD,3,3.3,1196.34
14280,05/09/2022,1635,Health,North,9,32.12,0.19,Wallet,1,2.6,234.15
14281,05/03/2022,1817,Electronics,East,8,537.74,0.25,Wallet,9,1.1,3226.44
14282,06/23/2022,1379,Electronics,West,3,224.25,0.34,Wallet,7,1.0,444.01
14283,11/24/2022,1007,Electronics,Central,3,333.02,0.04,Wallet,5,3.0,959.1
14284,03/22/2022,1804,Health,North,1,395.9,0.13,Card,3,3.0,344.43
14285,03/25/2023,1804,Toys,Central,6,191.15,0.02,Card,8,4.1,1123.96
14286,04/08/2022,1740,Beauty,West,9,278.46,0.3,COD,6,2.0,1754.3
14287,09/18/2022,1786,Health,Central,8,205.04,0.32,COD,1,2.8,1115.42
14288,01/07/2023,1771,Toys,North,3,265.67,0.23,Wallet,9,4.2,613.7
14289,10/01/2022,1645,Electronics,East,9,106.51,0.11,COD,10,4.9,853.15
14290,04/02/2022,1982,Health,North,9,44.53,0.17,Card,6,4.9,332.64
14291,01/11/2022,1834,Health,East,4,171.83,0.13,Card,11,4.2,597.97
14292,05/20/2022,1510,Toys,West,1,476.39,0.34,Wallet,4,3.4,314.42
14293,05/25/2022,1997,Electronics,West,9,533.32,0.21,Wallet,2,4.9,3791.91
14294,05/10/2022,1195,Beauty,Central,10,587.28,0.19,Card,11,3.3,4756.97
14295,05/22/2022,1943,Clothing,North,3,361.72,0.24,COD,3,3.8,824.72
14296,10/03/2022,1682,Home,Central,9,251.13,0.23,Wallet,9,4.8,1740.33
14297,07/30/2022,1330,Electronics,North,4,415.61,0.25,Wallet,10,1.7,1246.83
14298,09/04/2022,1677,Home,South,9,339.83,0.04,COD,3,1.1,2936.13
14299,12/13/2022,1723,Electronics,Central,2,119.94,0.28,COD,7,2.5,172.71
14300,07/20/2022,1443,Electronics,West,3,587.64,0.34,COD,2,3.0,1163.53
14301,05/06/2023,1332,Toys,East,8,541.37,0.3,Card,11,3.2,3031.67
14302,03/25/2022,1952,Toys,South,9,412.8,0.16,Wallet,9,2.8,3120.77
14303,08/26/2022,1959,Health,West,7,580.02,0.05,COD,5,1.6,3857.13
14304,12/31/2022,1092,Electronics,North,2,400.7,0.24,Card,5,2.5,609.06
14305,01/15/2023,1463,Health,East,3,396.25,0.26,COD,5,3.4,879.67
14306,04/26/2023,1452,Clothing,North,6,142.76,0.31,Card,6,1.5,591.03
14307,04/23/2022,1131,Electronics,Central,1,326.14,0.04,Wallet,3,1.3,313.09
14308,05/05/2023,1087,Electronics,Central,8,429.56,0.15,Wallet,8,3.2,2921.01
14309,07/10/2022,1795,Beauty,East,6,88.0,0.25,COD,5,4.2,396.0
14310,11/14/2022,1283,Electronics,West,7,255.98,0.12,COD,10,4.6,1576.84
14311,07/13/2022,1424,Health,South,7,45.24,0.11,Card,6,4.4,281.85
14312,04/13/2023,1326,Home,Central,4,358.78,0.17,Card,5,4.7,1191.15
14313,10/01/2022,1409,Toys,North,4,255.0,0.32,Wallet,11,1.5,693.6
14314,03/21/2023,1928,Health,South,7,357.3,0.22,Card,11,2.7,1950.86
14315,04/25/2022,1105,Electronics,North,4,352.33,0.22,Card,7,3.4,1099.27
14316,11/12/2022,1970,Toys,East,5,64.86,0.2,Wallet,4,2.3,259.44
14317,09/15/2022,1014,Toys,South,2,94.14,0.03,Card,11,3.8,182.63
14318,06/24/2022,1923,Home,South,2,39.75,0.02,COD,12,3.9,77.91
14319,04/15/2023,1132,Health,North,3,500.55,0.28,Wallet,4,3.5,1081.19
14320,11/19/2022,1605,Toys,East,1,227.89,0.05,Card,4,3.5,216.5
